ycjF	-0.69	-0.892	-0.718	-0.878	-0.812	-0.262	-0.584	-0.703	-0.703
ycjG	-0.596	-0.694	-0.298	-0.254	-0.535	-0.188	-0.105	0.139	-0.42
ycjO	0.092	0.366	0.394	0.208	0.365	0.205	0.173	0.072	-0.394
ycjQ	-0.019	0.152	0.103	0.077	0.221	0.064	0.146	0.145	0.023
ycjR	-0.135	-0.384	-0.482	-0.167	-0.317	-0.139	0.283	-0.105	0.196
ycjS	-0.042	0	-0.193	-0.079	-0.06	-0.266	-0.029	-0.255	0.291
ycjU	-0.443	-0.644	-0.482	-0.501	-0.31	-0.271	-0.333	-0.272	-0.5
ycjW	0.792	0.502	0.56	0.693	0.743	1.006	0.543	0.601	0.524
ycjX	-0.741	-0.675	-0.532	-0.498	-0.524	-0.243	-0.52	-0.638	-1.918
ycjY	-1.55	-2.042	-1.82	-1.786	-1.545	-1.684	-1.606	-1.36	-0.524
ydaG	-2.016	-2.431	-2.512	-1.825	-2.135	-1.855	-2.173	-1.703	0.743
ydaM	-0.294	-0.39	-0.407	-0.487	-0.241	-0.093	-0.228	-0.207	-0.168
ydaN	0.799	0.881	0.672	0.735	0.987	0.676	0.806	0.787	-0.3
ydaQ	-1.101	-1.09	-1.342	-0.471	-0.446	-0.6	-1.248	-0.87	-0.047
ydaS	-0.784	-0.604	-0.648	-0.534	-0.468	-0.451	-0.42	-0.363	-0.1
ydaT	-0.428	-0.204	-0.009	-0.278	-0.173	-0.136	-0.225	-0.115	-0.277
ydaU	-0.122	-0.055	0.128	-0.067	0.213	0.222	0.094	0.093	-0.184
ydaW	-0.82	-0.937	-0.879	-0.51	-0.747	-0.864	-1.023	-0.689	-0.098
ydaY	-0.797	-0.655	-0.501	-0.702	-0.473	-0.503	-0.322	-0.62	-0.03
ydbC	0.171	-0.014	0.047	0.04	0.401	0.028	0.078	0.049	-0.067
ydbD	-1.38	-1.75	-1.501	-0.447	-1.324	-1.017	-1.154	-0.972	0.253
ydbH	0.168	0.184	0.023	0.227	0.379	0.186	0.192	0.045	0.709
ydbL	-0.064	-0.039	-0.285	-0.166	-0.056	-0.108	-0.008	0.008	0.26
ydcC	-1.454	-2.035	-1.779	-1.386	-1.844	-1.395	-1.457	-1.205	0.573
ydcD	-0.786	-0.835	-0.87	-0.445	-0.741	-0.577	-0.624	-0.534	-0.676
ydcF	1.83	1.797	1.783	1.276	1.743	1.796	1.975	1.694	0.076
ydcH	-0.834	-1.036	-0.887	-0.385	-0.789	-0.32	-0.548	-0.453	0.415
ydcI	-0.121	-0.13	0.012	-0.023	-0.009	0.164	0.151	0.137	0.22
ydcJ	0.072	-0.063	-0.064	0.169	0.099	0.347	0.017	0.051	0.564
ydcK	-1.16	-1.129	-0.953	-0.764	-0.73	-0.621	-0.882	-0.639	-0.024
ydcL	-0.064	-0.02	0.064	-0.023	0.082	0.243	0.03	-0.129	-0.504
ydcN	-0.604	-0.617	-0.575	-0.316	-0.668	-0.485	-0.453	-0.51	0.533
ydcO	-1.327	-1.255	-1.277	-0.572	-1.308	-0.926	-1.298	-0.582	0.347
ydcP	0.466	0.414	0.349	0.378	0.609	0.342	0.413	0.328	0.505
ydcR	0.787	0.624	0.675	0.683	0.852	0.764	0.77	0.723	0.444
ydcS	-0.197	-0.359	-0.118	-0.089	-0.096	-0.108	-0.005	0.083	0.09
ydcT	-0.012	-0.052	-0.079	-0.104	0.145	-0.082	0.039	-0.04	0.237
ydcU	0.048	0.004	0.154	0.33	0.099	0.127	0.132	0.21	-0.509
ydcV	-0.19	-0.222	-0.224	-0.002	-0.049	0.028	-0.089	0.016	-0.275
ydcX	-0.485	-0.626	-0.5	-0.558	-0.55	-0.548	-0.32	-0.382	0.148
ydcY	0.155	0.251	0.236	0.116	0.186	0.188	0.195	0.301	0.02
ydcZ	0.011	0.111	0.055	0.239	0.317	0.486	0.213	0.275	-0.071
yddA	-1.22	-1.229	-1.221	-1.644	-1.488	-0.97	-1.442	-1.456	1.397
yddB	-0.19	-0.043	0.132	-0.137	-0.041	0.161	0.006	0.022	0.988
yddE	-0.37	-0.378	-0.12	0.003	-0.23	-0.049	-0.098	0.041	-0.244
yddG	1.33	1.051	0.961	0.682	1.193	0.93	1.117	0.902	-0.311
yddH	-0.621	-0.59	-0.419	-0.217	-0.614	-0.28	-0.513	-0.458	-0.274
yddK	0.493	0.254	0.27	0.057	0.344	0.224	0.225	0.1	0.055
yddL	-0.285	-0.25	-0.097	-0.155	0.004	-0.173	-0.019	0.003	0.046
yddM	-0.647	-0.199	-0.316	-0.428	-0.179	-0.102	-0.556	-0.644	-0.738
yddW	0.784	0.72	0.886	0.268	1.024	0.52	0.803	0.591	-0.296
ydeA	-0.979	-1.145	-0.886	-0.869	-0.905	-0.777	-0.992	-0.646	-0.495
ydeE	-0.319	-0.564	-0.402	-0.186	-0.095	-0.216	-0.282	-0.265	-0.154
ydeI	-1.532	-1.317	-1.221	-0.723	-0.624	-0.723	-1.185	-1.06	-0.491
ydeJ	-0.502	-0.465	-0.558	-0.23	-0.525	-0.535	-0.409	-0.082	0.407
ydeM	-0.004	-0.134	-0.074	0.141	0.048	-0.365	0.024	-0.003	0.445
ydeN	-0.478	-0.744	-0.691	-0.906	-0.594	-0.626	-0.462	-0.511	0.322
ydeO	-1.221	-1.038	-0.735	-0.924	-1.102	-0.658	-0.641	-0.599	0.173
ydeP	0.31	0.395	0.536	0.405	0.511	0.565	0.528	0.491	-0.179
ydeQ	-0.69	-0.667	-0.591	-0.624	-0.513	-0.446	-0.651	-0.608	-0.488
ydeR	-0.396	-0.17	-0.482	-0.341	-0.135	-0.29	-0.497	-0.434	0.004
ydeT	-0.526	0.99	-0.746	-0.383	-0.674	-0.591	-0.354	-0.616	-0.289
ydfA	-1.085	-1.688	-1.467	-1.211	-1.469	-0.752	-1.012	-1.15	0.1
ydfB	0.122	-0.067	-0.007	-0.229	-0.099	-0.221	-0.128	0.039	-0.209
ydfC	-0.517	-0.235	-0.213	-0.321	-0.135	-0.354	-0.324	-0.412	-0.135
ydfD	-0.473	-0.133	-0.281	-0.316	-0.29	-0.07	-0.215	-0.401	-0.073
ydfE	-0.819	-0.785	-0.86	-0.718	-0.734	-0.808	-0.738	-0.387	-0.104
ydfG	0.686	0.594	0.779	0.507	0.681	0.751	0.615	0.514	-0.434
ydfI	-1.481	-1.774	-1.777	-0.893	-1.432	-1.223	-1.534	-1.223	0.224
ydfK	-3.578	-3.519	-3.447	-3.302	-2.956	-2.673	-3.066	-2.696	-0.104
ydfR	-1.133	-0.958	-1.429	-0.839	-1.275	-1.023	-1.525	-1.455	-0.289
ydfU	-0.599	-1.044	-0.795	-0.472	-0.361	-0.207	-0.58	-0.492	0.297
ydfV	-0.137	-0.108	0.081	-0.134	-0.009	0.038	0.056	-0.009	-0.238
ydfX	-0.31	-0.092	-0.173	-0.143	-0.249	-0.443	-0.285	-0.35	-0.167
ydfZ	-0.881	-0.72	-0.517	-0.577	-0.252	-0.296	-0.601	-0.623	0.145
ydgA	0.405	0.287	0.467	0.401	0.413	0.47	0.503	0.44	-0.513
ydgC	-0.582	-0.506	-0.591	-0.357	-0.337	0.015	-0.51	-0.454	0.185
ydgD	-0.406	-0.65	-0.498	-0.235	-0.475	-0.12	-0.487	-0.123	-0.102
ydgH	2.033	2.013	1.965	1.83	2.138	2.253	2.107	2.009	-0.602
ydgI	-1.618	-1.579	-1.459	-1.192	-0.745	-1.35	-1.482	-1.047	0.101
ydgJ	0.665	0.653	0.634	0.384	0.648	0.215	0.597	0.331	0.15
ydgK	-0.708	-0.995	-0.985	-1.22	-0.779	-0.649	-0.923	-1.08	-0.014
ydhB	0.072	0.061	0.091	0.202	-0.046	0.335	0.115	0.255	0.67
ydhC	-0.147	-0.395	-0.161	-0.105	-0.191	-0.462	-0.144	-0.164	-2.405
ydhF	0.536	0.29	0.433	0.335	0.323	0.286	0.532	0.601	-0.186
ydhI	-0.75	-0.322	-0.493	-0.447	-0.275	-0.569	-0.647	-0.506	-0.082
ydhJ	-1.682	-1.741	-1.658	-1.34	-1.597	-0.945	-1.507	-1.325	-0.03
ydhK	-1.86	-1.839	-1.874	-1.549	-1.783	-1.299	-1.743	-1.294	0.52
ydhL	-0.245	-0.305	-0.125	-0.473	-0.273	-0.35	-0.273	-0.342	-0.305
ydhQ	0.043	-0.191	-0.098	-0.075	-0.07	-0.617	0.026	0.118	-0.92
ydhR	0.831	0.522	0.903	0.074	0.713	0.683	0.615	0.318	-0.101
ydhS	-0.731	-0.869	-1.001	-0.935	-0.839	-0.654	-0.683	-0.698	-0.322
ydhT	-0.898	-0.81	-0.644	-0.578	-0.292	-0.358	-0.585	-0.44	-0.008
ydhU	-0.97	-0.663	-0.331	-0.486	-0.196	-0.306	-0.614	-0.65	0.25
ydhV	-1.559	-1.199	-1.589	-0.939	-1.215	-0.733	-1.177	-1.107	-0.166
ydhW	-0.466	-0.34	-0.406	-0.303	-0.141	-0.043	-0.382	-0.376	-0.099
ydhX	-0.743	-0.53	-0.321	-0.369	-0.289	0.346	-0.526	-0.476	-0.176
ydhY	-0.897	-0.852	-0.598	-0.535	-0.646	-0.652	-0.634	-0.585	-0.098
ydhZ	-0.065	-0.463	-0.238	-0.213	-0.253	-0.35	-0.197	-0.355	-0.415
ydiB	0.328	0.039	0.416	0.28	0.607	0.543	0.371	0.378	0.022
ydiE	-1.705	-1.841	-1.683	-1.114	-1.982	-1.18	-1.421	-1.175	1.132
ydiF	-0.669	-0.857	-0.525	-0.396	-0.539	-0.459	-0.426	-0.157	1.067
ydiJ	0.629	0.541	0.492	0.566	0.761	0.552	0.643	0.757	0.827
ydiK	0.313	0.445	0.445	0.528	0.443	0.455	0.383	0.463	-0.972
ydiL	-0.512	-0.537	-0.653	-0.243	-0.198	0.569	-0.28	-0.514	-0.15
ydiM	-0.819	-0.821	-0.629	-0.604	-0.245	-0.73	-0.895	-0.632	0.044
ydiN	-0.97	-0.847	-1.08	-0.602	-0.724	-0.807	-0.595	-0.845	-0.333
ydiO	-0.554	-0.509	-0.55	-0.368	-0.415	-0.642	0.462	-0.375	0.017
ydiP	0.182	-0.165	-0.088	-0.288	0.067	0.011	0.073	-0.161	-0.968
ydiQ	-0.258	-0.233	-0.379	-0.251	-0.345	-0.214	-0.211	-0.206	0.202
ydiR	-0.375	-0.47	-0.341	-0.473	-0.355	-0.271	-0.327	-0.381	-0.272
ydiS	-0.421	-0.95	-0.4	-0.354	-0.171	0.093	-0.307	-0.284	-0.004
ydiT	-0.933	-0.662	-0.405	-0.21	0.039	-0.093	-0.346	-0.272	0.133
ydiU	-1.386	-1.59	-1.379	-1.124	-1.617	-0.997	-1.305	-0.906	1.213
ydiV	-0.594	-0.813	-0.552	-0.185	-0.519	-0.215	-0.385	-0.155	0.155
ydiY	1.226	0.926	0.868	0.589	1.206	0.989	0.938	0.785	0.644
ydiZ	-0.432	-0.658	-0.419	-0.457	-0.457	-0.078	-0.311	-0.284	-0.806
ydjA	-0.522	-0.798	-1.106	-0.368	-0.445	-0.834	-0.522	0.047	-2.013
ydjE	-1.364	-1.445	-1.313	-0.838	-1.146	-0.908	-1.097	-0.704	0.453
ydjF	0.048	0.009	0.19	0.087	0.072	0.335	0.029	-0.083	0.119
ydjG	-0.103	-0.239	-0.118	-0.201	0.369	-0.033	0.075	0.06	-0.296
ydjH	-0.551	-0.62	-0.715	-0.395	-0.266	-0.379	-0.566	-0.537	0.184
ydjI	-0.308	-0.531	-0.144	-0.646	-0.119	-0.178	-0.161	-0.109	0.532
ydjJ	-1.14	-1.048	-1.211	-0.849	-0.99	-0.401	-0.844	-1.016	0
ydjK	-1.823	-1.86	-1.31	-1.599	-0.665	-0.981	-1.448	-1.395	-0.159
ydjL	-1.905	-1.796	-1.674	-1.036	-1.057	-0.997	-1.803	-1.367	-0.282
ydjM	-1.303	-1.224	-1.32	-0.916	-0.937	-1.135	-1.384	-1.412	0.052
ydjN	1.936	1.914	1.712	1.601	2.048	1.627	1.872	1.529	1.344
ydjO	0.403	0.39	0.071	0.361	0.372	0.26	0.201	0.34	1.069
ydjX	0.092	-0.231	0.056	-0.052	0.079	0.209	0.126	0.127	-0.463
ydjY	0.292	0.177	0.214	0.143	0.242	0.272	0.227	0.446	-0.645
ydjZ	-0.295	0.063	0.179	-0.079	0.09	-0.11	-0.028	-0.054	-0.423
yeaC	0.702	0.628	0.426	0.092	0.55	0.602	0.541	0.602	-0.337
yeaD	1.266	1.373	1.085	1.235	1.308	1.06	1.529	1.487	-0.089
yeaE	-0.018	0.08	-0.201	0.034	0.006	-0.001	0.145	0.114	-0.995
yeaG	-0.502	-0.762	-0.558	-0.652	-0.625	-0.366	-0.487	-0.341	-0.768
yeaH	-0.042	-0.352	-0.03	0.012	0.055	0.042	0.022	0.101	-0.838
yeaI	-1.298	-1.289	-1.059	-1.25	-0.564	-0.645	-0.933	-1.022	-0.26
yeaJ	-0.475	-0.795	-0.668	-0.322	-0.58	-0.189	-0.518	-0.216	-0.102
yeaK	0.607	0.369	0.575	0.249	0.473	0.238	0.576	0.519	-0.228
yeaL	-0.385	-0.495	-0.489	-0.25	-0.456	-0.225	-0.33	-0.143	-0.182
yeaM	-0.399	-0.464	-0.317	-0.398	-0.324	-0.225	-0.065	-0.011	-0.029
yeaN	-0.687	-0.75	-0.609	-0.467	-0.649	-0.319	-0.328	-0.237	0.071
yeaO	0.362	0.242	0.549	0.606	0.207	0.552	0.562	0.669	-0.88
yeaQ	0.049	0.011	-0.095	-0.217	0.084	0.155	-0.064	0.117	-0.03
yeaR	-0.701	-0.616	-0.825	-0.451	-0.492	-0.724	-0.642	-0.575	-0.165
yeaV	-0.637	-0.688	-0.356	-0.389	-0.079	-0.123	-0.384	-0.407	-0.182
yeaW	-1.153	-1.691	-1.39	-0.833	-1.12	-0.713	-1.088	-1.039	0.24
yeaX	-1.452	-1.498	-1.297	-0.833	-0.904	-0.761	-1.364	-0.958	0.195
yeaY	0.635	0.434	0.469	0.27	0.658	0.146	0.426	0.667	-1.043
yebB	-2.037	-2.194	-2.41	-1.416	-1.786	-1.859	-2.053	-1.609	0.625
yebC	0.648	0.392	0.589	0.55	0.68	0.329	0.73	0.632	-0.012
yebE	-3.778	-3.791	-3.748	-3.813	-3.452	-2.873	-3.313	-3.368	-0.992
yebF	-3.138	-2.253	-2.811	-2.784	-3.499	-2.027	-3.212	-2.913	-0.546
yebG	-3.408	-3.19	-2.98	-2.628	-3.058	-1.973	-2.702	-2.73	-0.301
yebK	0.208	0.003	0.047	0.061	0.055	0.013	0.12	0.117	0.118
yebO	-0.489	-0.305	-0.383	-0.386	-0.406	-0.417	-0.192	-0.213	-1.148
yebQ	-0.196	-0.514	-0.446	-0.421	-0.36	-0.269	-0.424	-0.395	0.853
yebS	-0.606	-0.965	-0.934	-0.617	-0.858	-0.317	-0.704	-0.749	0.402
yebT	-0.919	-0.931	-1.004	-0.611	-0.855	-0.444	-0.887	-0.678	0.686
yebV	-0.553	-0.514	-0.725	-0.744	-0.648	-0.393	-0.384	-0.508	0.752
yebW	-0.445	-0.27	-0.33	-0.335	-0.172	-0.1	-0.302	-0.203	-0.069
yebY	-0.64	-0.625	-0.734	-0.653	-0.47	-0.284	-0.543	-0.46	-0.185
yebZ	-1.033	-0.881	-1.193	-0.685	-0.775	-0.592	-0.995	-0.677	-0.608
yecA	0.322	0.185	0.215	0.054	0.508	0.489	0.581	0.564	-1.137
yecC	-0.358	-0.213	-0.52	-0.432	-0.283	-0.46	-0.371	-0.523	0.763
yecD	1.203	1.023	1.206	1.185	1.093	0.77	1.217	1.315	-0.451
yecE	1.008	0.756	0.935	0.993	1.031	0.808	0.99	1.08	0.021
yecF	-0.84	-0.457	-0.704	-0.598	-0.663	-1.072	-0.882	-1.078	-0.184
yecH	-0.348	-0.029	-0.045	-0.279	-0.223	0.17	-0.013	-0.247	-0.413
yecM	1.387	1.26	1.347	0.962	1.286	1.077	1.267	0.979	-0.109
yecN	0.252	0.09	0.244	0.192	0.41	0.386	0.306	0.531	0.388
yecR	0.271	0.178	0.082	-0.373	0.189	0.043	0.053	-0.13	0.089
yecS	0.315	0.13	-0.06	0.131	0.118	-0.038	0.163	0.144	0.757
yedA	-0.273	-0.433	-0.173	0.265	-0.141	-0.019	0.001	0.476	0.737
yedD	-0.339	-0.432	-0.387	-0.274	-0.496	-0.336	-0.298	-0.081	-1.413
yedE	0.84	0.567	0.388	0.199	0.609	0.124	0.483	0.471	-0.153
yedF	0.368	-0.021	0.379	0.109	0.201	0.058	0.131	0.206	-0.227
yedI	0.283	0.105	0.249	0.315	0.38	0.055	0.323	0.484	-1.253
yedJ	0.473	0.224	0.645	0.417	0.493	0.446	0.51	0.511	0.17
yedL	-0.737	-0.504	-0.755	-0.277	-0.781	-0.561	-0.662	-0.73	-0.295
yedP	-0.93	-1.01	-0.782	-0.435	-0.694	-0.594	-0.763	-0.583	0.291
yedQ	-0.675	-0.793	-0.758	-0.272	-0.651	-0.315	-0.507	-0.192	-0.13
yedR	0.09	0.011	0.431	0.248	0.351	-0.051	0.263	0.018	-0.156
yedV	-2.934	-2.446	-2.879	-2.837	-2.836	-2.902	-2.974	-2.979	0.841
yedW	-3.032	-2.955	-2.941	-2.708	-2.83	-2.898	-2.364	-2.578	0.314
yedY	-1.131	-1.206	-1.268	-1.222	-1.048	-0.845	-1.072	-0.945	-0.17
yedZ	-1.234	-1.322	-1.263	-1.272	-0.907	-0.65	-0.88	-0.934	-0.129
yeeA	-0.707	-0.846	-0.754	-0.848	-0.818	-0.429	-0.679	-0.603	-0.892
yeeE	1.077	1.23	0.607	0.764	1.217	0.353	0.929	1.089	1.16
yeeN	0.827	0.448	0.572	0.078	0.375	0.574	0.435	0.293	0.32
yeeP	-0.251	-0.266	-0.39	-0.201	-0.115	-0.179	-0.262	-0.297	-0.115
yeeR	-0.218	-0.149	-0.027	0.165	-0.371	-0.367	-0.158	0.188	0.472
yeeS	-1.508	-1.519	-0.637	-0.98	-1.267	-0.669	-0.609	-0.892	0.096
yeeW	-0.632	-0.738	-0.802	-0.429	-0.4	-0.101	-0.55	-0.745	0.1
yeeX	1.531	1.5	1.542	1.429	1.568	1.559	1.68	1.411	-0.732
yeeY	-0.78	-0.772	-1.009	-0.588	-0.944	-0.344	-0.824	-0.507	-0.428
yeeZ	-0.28	-0.319	-0.257	0.053	-0.22	-0.099	-0.215	0.279	-0.522
yefM	0.187	-0.118	0.104	0.19	0.066	0.273	0.011	0.186	-0.12
yegH	-0.58	-0.672	-0.603	-0.255	-0.503	-0.392	-0.386	-0.164	0.136
yegK	-0.782	-0.722	-0.583	-0.492	-0.668	-0.322	-0.354	-0.954	-0.145
yegP	-1.218	-1.143	-0.983	-0.695	-1.031	-0.474	-0.629	-0.412	0.128
yegQ	1.485	1.21	1.004	1.013	1.422	0.667	1.17	1.252	-0.97
yegT	0.316	0.266	0.227	0.13	0.797	0.221	0.179	0.352	-0.24
yegU	-1.216	-1.357	-1.061	-1.274	-1.499	-0.68	-0.99	-0.985	0.198
yegV	-1.194	-0.992	-1.045	-0.853	-1.092	-0.587	-0.762	-0.679	0.074
yegW	-0.401	-0.216	-0.171	0.106	-0.067	-0.026	0.03	0.351	-0.296
yegX	-0.328	-0.138	-0.225	-0.053	-0.032	0.239	-0.081	-0.003	0.342
yehE	-0.506	-0.5	-0.514	-0.56	-0.386	-0.384	-0.382	-0.674	-0.392
yehI	-0.088	-0.208	-0.06	-0.265	-0.169	0.077	0.029	-0.065	0.189
yehL	-0.03	-0.225	0.111	0.059	0.144	0.023	-0.047	0.082	0.326
yehR	-1.481	-1.216	-1.428	-0.822	-0.912	-1.012	-1.443	-1.267	0.262
yehS	-0.268	-0.386	-0.367	-0.208	-0.391	-0.275	-0.266	-0.315	0.385
yehT	1.052	0.907	0.933	0.875	1.119	0.904	1.141	1.198	1.288
yehU	0.624	0.443	0.574	0.573	0.585	0.772	0.583	0.654	1.233
yehW	-0.633	-0.737	-0.634	-0.712	-0.599	-0.607	-0.556	-0.382	-0.125
yehX	-1.808	-1.836	-1.715	-1.33	-1.636	-1.178	-1.794	-1.472	-0.016
yeiB	-0.279	-0.172	-0.187	-0.067	-0.115	-0.076	-0.001	-0.048	0.819
yeiE	-1.126	-1.307	-0.851	-0.826	-1.113	-0.642	-0.763	-0.663	-1.554
yeiG	-0.137	-0.173	0.085	0.008	-0.372	-0.077	-0.172	-0.075	-0.577
yeiH	-0.85	-0.89	-0.531	-0.584	-0.529	-0.302	-0.459	-0.389	-0.939
yeiI	-0.684	-0.648	-0.373	-0.439	-0.383	-0.267	-0.274	-0.314	0.04
yeiL	-1.382	-0.895	-0.788	-0.751	-0.737	-0.55	-0.77	-0.592	-0.163
yeiP	2.828	2.666	2.484	2.574	2.931	3.168	2.504	2.297	-0.012
yeiQ	0.763	0.644	0.682	0.696	0.681	0.446	0.893	0.636	-0.253
yejA	-0.701	-0.808	-0.661	-0.267	-0.577	-0.031	-0.567	-0.401	0.537
yejB	-2.397	-2.51	-2.235	-2.167	-1.787	-2.138	-2.151	-1.786	0.764
yejE	-3.078	-3.418	-3.437	-3.225	-3.052	-3.201	-3.211	-2.762	0.933
yejF	-1.936	-2.793	-2.807	-2.25	-2.524	-1.628	-2.317	-2.144	0.705
yejG	-1.956	-1.924	-1.915	-1.952	-2.013	-0.665	-1.825	-1.816	0.618
yejH	-0.357	-0.429	-0.322	0.056	0.027	0.21	-0.106	0.147	0.371
yejK	-0.395	-0.377	-0.169	-0.186	-0.122	-0.334	-0.259	-0.097	-0.367
yejL	0.201	0.13	0.041	-0.071	0.153	0.512	0.101	0.046	0.32
yejM	0.519	0.192	0.307	0.318	0.346	0.364	0.287	0.179	1.103
yejO	-0.664	-0.846	-0.765	-0.629	-0.728	-0.363	-0.804	-0.658	0.08
yfaA	-0.814	-1.007	-0.686	0.665	-0.64	-0.13	-0.616	-0.592	0.37
yfaD	1.399	1.105	1.449	1.161	1.319	1.441	1.268	1.085	0.312
yfaE	0.243	-0.159	-0.028	0.206	-0.071	0.08	0.243	0.353	0.472
yfaH	-0.814	-1.057	-0.836	-0.889	-0.949	-0.774	-0.969	-0.512	-0.204
yfaL	-0.304	-0.519	-0.617	-0.18	-0.394	-0.398	-0.345	-0.08	0.291
yfaP	-0.379	-0.087	-0.376	-0.393	-0.131	-0.397	-0.311	-0.258	-0.132
yfaQ	-0.245	-0.328	-0.34	-0.27	-0.467	-0.417	-0.305	-0.247	-0.116
yfaT	-0.844	-0.826	-0.732	-0.728	-0.557	-0.427	-0.543	-0.48	-0.186
yfaY	-0.091	-0.241	0.182	-0.057	-0.083	-0.105	0.071	0.027	-0.966
yfaZ	0.502	0.234	0.281	-0.207	0.285	0.302	0.032	-0.082	-0.292
yfbL	-0.828	-1.86	-1.545	-0.778	-0.844	-1.004	-1.177	-1.123	-0.21
yfbM	-0.471	-0.972	-1.165	-0.704	-0.398	-0.92	-0.312	-0.682	-0.243
yfbO	-0.715	-1.821	-1.213	-1.798	-1.763	-1.383	-0.797	-0.935	-0.047
yfbP	-1.136	-1.347	-1.287	-1.381	-1.099	-1.037	-1.098	-1.013	0.177
yfbR	-0.369	-0.408	-0.182	-0.122	-0.242	-0.057	-0.243	-0.095	-0.17
yfbS	-0.531	-0.332	-0.532	-0.508	-0.398	-0.529	-0.642	-0.522	-0.157
yfbT	0.927	0.87	0.594	0.663	0.891	0.261	0.677	0.508	-0.434
yfbU	0.92	0.726	0.738	0.972	0.863	1.242	1.198	1.108	-0.721
yfbV	0.012	-0.182	-0.028	-0.162	-0.037	-0.153	0.018	-0.06	-0.715
yfcA	-0.391	-0.383	-0.292	-0.053	-0.206	-0.052	-0.385	-0.184	0.944
yfcC	-0.733	-0.836	-0.676	-0.464	-0.518	-0.334	-0.532	-0.262	0.556
yfcD	1.802	1.766	1.834	1.553	1.822	1.928	1.72	1.596	0.372
yfcE	1.595	1.538	1.575	1.262	1.653	0.708	1.593	1.432	0.027
yfcF	0.507	0.325	0.368	0.368	0.458	0.362	0.69	0.493	-0.175
yfcG	-0.453	-0.511	-0.364	-0.311	-0.106	-0.435	-0.204	-0.18	-0.294
yfcH	1.026	0.911	0.987	0.819	1.182	0.528	0.965	0.822	0.111
yfcI	-0.272	-0.942	-1.051	-0.777	-0.744	-0.631	-0.557	-0.288	0.933
yfcJ	0.915	0.842	0.948	0.907	0.913	1.089	0.849	1.054	-0.095
yfcL	-0.485	-0.241	-0.18	-0.251	0.031	0.014	-0.328	-0.268	0.391
yfcO	-0.948	-0.969	-1.026	-0.742	-1.009	-0.753	-0.924	-0.711	-0.158
yfcP	-1.273	-1.263	-1.623	-1.218	-1.346	-1.242	-1.55	-1.497	-0.215
yfcQ	-1.893	-1.514	-1.61	-1.416	-1.497	-0.963	-1.318	-1.345	-0.287
yfcR	-0.729	-1.391	-1.34	-1.439	-0.845	-0.998	-0.655	-0.964	-0.072
yfcS	-1.336	-2.13	-1.573	-1.491	-1.414	-0.889	-1.277	-1.316	-0.086
yfcV	-1.262	-1.748	-1.115	-0.861	-0.741	-1.684	-1.522	-1.009	-0.913
yfcZ	-0.02	-0.276	-0.056	-0.342	-0.185	-0.205	-0.091	-0.246	-1.444
yfdC	-0.852	-0.65	-0.781	-0.443	-0.634	-0.586	-0.65	-0.411	-0.034
yfdE	-1.173	-0.915	-0.909	-1.085	-0.931	-0.817	-0.675	-1.457	-0.049
yfdF	-0.88	-0.933	-0.513	-0.745	-0.245	-0.826	-0.774	-0.428	0.167
yfdK	-0.94	-0.814	-1.319	-0.877	-0.947	-0.899	-0.884	-0.954	0.05
yfdL	-2.079	-1.216	-1.322	-1.423	-1.063	-1.006	-1.043	-1.148	-0.349
yfdM	-0.548	-0.863	-0.419	-0.704	-0.397	-0.644	-0.321	-0.508	-0.212
yfdN	-1.11	-1.824	-0.79	-0.478	-0.489	-0.663	-0.949	-0.697	0
yfdP	0.075	-0.107	0.146	0.133	0.205	0.006	0.505	0.332	-0.76
yfdQ	-0.859	-1.228	-0.804	-0.604	-0.711	-0.74	-0.461	-0.699	-0.115
yfdR	-0.799	-1.925	-1.676	-1.078	-1.327	-1.311	-1.117	-1.257	-0.437
yfdS	-1.574	-1.766	-1.59	-0.952	-1.481	-1.318	-1.833	-1.214	-0.095
yfdT	-1.541	-1.955	-2.157	-1.938	-2.16	-1.737	-1.744	-1.609	0.051
yfdX	-1.21	-0.925	-1.029	-0.682	-0.799	-1.037	-1.178	-1.046	-0.04
yfdY	-0.678	-0.415	-0.71	-0.43	-0.445	-0.67	-0.769	-0.687	-0.161
yfeA	-0.474	-0.535	-0.522	-0.361	-0.504	-0.155	-0.485	-0.502	0.095
yfeC	-0.544	-0.733	-0.526	-0.654	-0.611	-0.711	-0.465	-0.463	-0.054
yfeD	-0.628	-0.577	-0.565	-0.645	-0.567	-0.365	-0.228	-0.702	0.122
yfeH	-0.512	-0.449	-0.272	-0.183	-0.402	-0.386	-0.228	-0.077	0.248
yfeK	-0.648	-1.1	-0.751	-0.375	-0.373	-0.39	-0.546	-0.265	-1.108
yfeR	-0.633	-0.511	-0.553	-0.523	-0.621	-0.507	-0.572	-0.663	-0.049
yfeS	-0.204	-0.191	-0.323	-0.17	-0.169	0.132	-0.172	0.011	0.663
yfeW	-1.14	-1.105	-1.27	-0.638	-1.129	-0.773	-1.097	-0.623	0.341
yfeX	0.406	-0.431	-0.021	-0.268	-0.141	-0.37	0.001	-0.465	-0.531
yfeY	1.128	0.936	0.921	0.804	1.133	0.343	0.814	0.787	-0.949
yfeZ	0.595	0.462	0.44	0.409	0.306	0.151	0.471	0.629	0.017
yffB	0.834	0.608	0.981	0.693	0.496	0.869	0.936	0.778	-0.859
